UPC,BRAND,ITEM,product_form,flavour,size,merged_from_docs,merge_items,merge_rule,llm_confidence_min
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,3,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,3,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,3,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,5,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,5,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,5,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,5,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,5,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001218,LOACKER,LOACKER NAPOLITANER 45G,WAFER,ORIGINAL,45G,5,LOACKER NAPOLITANER 45G | LOACKER ROSE OF THE DOLOMITES ORIGINAL 50G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380159680,LOACKER,LOACKER NAPOLITANER 250GM EXTRA 20%,WAFER,ORIGINAL,250G,3,LOACKER NAPOLITANER 250GM EXTRA 20% | LOACKER QUADRATINI PREMIUM NPLTNE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,4,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,4,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,4,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,4,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,4,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,4,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
200068417849,LOACKER,LOACKER QUADRATINI KAKAO 250GM,BISCUIT,CHOCOLATE,250G,6,LOACKER QUADRATINI KAKAO 250GM | LOACKER QUADRATINI KAKAO 250G | LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER CREAM S/WICH QUAD DARK CHOCOLATE 250GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380004966,LOACKER,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM,BISCUIT,CHOCOLATE,250G,3,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380004966,LOACKER,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM,BISCUIT,CHOCOLATE,250G,3,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380004966,LOACKER,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM,BISCUIT,CHOCOLATE,250G,3,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380004966,LOACKER,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM,BISCUIT,CHOCOLATE,250G,3,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380004966,LOACKER,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM,BISCUIT,CHOCOLATE,250G,3,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,6,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
8000380004966,LOACKER,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM,BISCUIT,CHOCOLATE,250G,3,LOACKER C.S/WICH QUADRATIN KAKAO 250 GM | LOACKER QUADRATINI DOUBLE CHOCOLATE 250G,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
80001263,LOACKER,LOACKER C.S/WICH CREAM KAKAO 45 GM,BISCUIT,CHOCOLATE,45G,5,LOACKER C.S/WICH CREAM KAKAO 45 GM | LOACKER CREMKAKAO 45GM | LOACKER DOUBLE CHOCOLATE 45G | LOACKER CREAMKAKAO 45GM,UPC + Market + MPack + Facts | BRAND+FLAVOUR+SIZE (LLM) + STRICT KEYS,1.0
